"행정구역별(시군구)","주택의 종류별","항목","단위","2022 년","2023 년",
"서산시","연립주택","(건축연도) 2019년","","X","X",
"서산시","연립주택","(건축연도) 2018년","","X","X",
"서산시","연립주택","(건축연도) 2017년","","23","22",
"서산시","연립주택","(건축연도) 2016년","","X","X",
"서산시","연립주택","(건축연도) 2015년","","X","X",
"서산시","연립주택","(건축연도) 2014년","","7","5",
"서산시","연립주택","(건축연도) 2013년","","25","21",
"서산시","연립주택","(건축연도) 2012년","","X","X",
"서산시","연립주택","(건축연도) 2011년","","35","34",
"서산시","연립주택","(건축연도) 2010년","","X","X",
"서산시","연립주택","(건축연도) 2005~2009년","","58","59",
"서산시","연립주택","(건축연도) 2000~2004년","","23","24",
"서산시","연립주택","(건축연도) 1990~1999년","","254","252",
"서산시","연립주택","(건축연도) 1980~1989년","","75","83",
"서산시","연립주택","(건축연도) 1979년 이전","","5","X",
"서산시","다세대주택","주택_계","","1098","1061",
"서산시","다세대주택","(건축연도) 2023년","","","5",
"서산시","다세대주택","(건축연도) 2022년","","36","33",
"서산시","다세대주택","(건축연도) 2021년","","X","X",
"서산시","다세대주택","(건축연도) 2020년","","80","75",
"서산시","다세대주택","(건축연도) 2019년","","8","X",
"서산시","다세대주택","(건축연도) 2018년","","25","20",
"서산시","다세대주택","(건축연도) 2017년","","17","22",
"서산시","다세대주택","(건축연도) 2016년","","75","78",
"서산시","다세대주택","(건축연도) 2015년","","64","67",
"서산시","다세대주택","(건축연도) 2014년","","85","50",
"서산시","다세대주택","(건축연도) 2013년","","49","44",
"서산시","다세대주택","(건축연도) 2012년","","33","29",
"서산시","다세대주택","(건축연도) 2011년","","50","47",
"서산시","다세대주택","(건축연도) 2010년","","X","5",
"서산시","다세대주택","(건축연도) 2005~2009년","","44","43",
"서산시","다세대주택","(건축연도) 2000~2004년","","112","114",
"서산시","다세대주택","(건축연도) 1990~1999년","","353","372",
"서산시","다세대주택","(건축연도) 1980~1989년","","62","53",
"서산시","다세대주택","(건축연도) 1979년 이전","","X","X",
"서산시","비주거용 건물 내 주택","주택_계","","137","154",
"서산시","비주거용 건물 내 주택","(건축연도) 2023년","","","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2022년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2021년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2020년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2019년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2018년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2017년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2016년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2015년","","5","5",
"서산시","비주거용 건물 내 주택","(건축연도) 2014년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2013년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2012년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2011년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2010년","","X","X",
"서산시","비주거용 건물 내 주택","(건축연도) 2005~2009년","","8","16",
"서산시","비주거용 건물 내 주택","(건축연도) 2000~2004년","","19","19",
"서산시","비주거용 건물 내 주택","(건축연도) 1990~1999년","","47","56",
"서산시","비주거용 건물 내 주택","(건축연도) 1980~1989년","","20","22",
"서산시","비주거용 건물 내 주택","(건축연도) 1979년 이전","","12","11",
"논산시","계","주택_계","","5518","5523",
"논산시","계","(건축연도) 2023년","","","5",
"논산시","계","(건축연도) 2022년","","X","X",
"논산시","계","(건축연도) 2021년","","26","26",
"논산시","계","(건축연도) 2020년","","5","X",
"논산시","계","(건축연도) 2019년","","41","42",
"논산시","계","(건축연도) 2018년","","73","59",
"논산시","계","(건축연도) 2017년","","66","55",
"논산시","계","(건축연도) 2016년","","57","66",
"논산시","계","(건축연도) 2015년","","101","107",
"논산시","계","(건축연도) 2014년","","179","177",
"논산시","계","(건축연도) 2013년","","46","33",
"논산시","계","(건축연도) 2012년","","31","34",
"논산시","계","(건축연도) 2011년","","9","7",
"논산시","계","(건축연도) 2010년","","48","39",
"논산시","계","(건축연도) 2005~2009년","","224","224",
"논산시","계","(건축연도) 2000~2004년","","574","573",
"논산시","계","(건축연도) 1990~1999년","","1168","1173",
"논산시","계","(건축연도) 1980~1989년","","514","516",
"논산시","계","(건축연도) 1979년 이전","","2352","2382",
"논산시","단독주택","주택_계","","2547","2618",
"논산시","단독주택","(건축연도) 2023년","","","X",
"논산시","단독주택","(건축연도) 2022년","","X","X",
"논산시","단독주택","(건축연도) 2021년","","5","X",
"논산시","단독주택","(건축연도) 2020년","","X","X",
"논산시","단독주택","(건축연도) 2019년","","X","5",
"논산시","단독주택","(건축연도) 2018년","","X","X",
"논산시","단독주택","(건축연도) 2017년","","X","X",
"논산시","단독주택","(건축연도) 2016년","","X","X",
"논산시","단독주택","(건축연도) 2015년","","X","X",
"논산시","단독주택","(건축연도) 2014년","","X","X",
"논산시","단독주택","(건축연도) 2013년","","X","X",
"논산시","단독주택","(건축연도) 2012년","","X","X",
"논산시","단독주택","(건축연도) 2011년","","5","X",
"논산시","단독주택","(건축연도) 2010년","","X","X",
"논산시","단독주택","(건축연도) 2005~2009년","","19","31",
"논산시","단독주택","(건축연도) 2000~2004년","","22","31",
"논산시","단독주택","(건축연도) 1990~1999년","","96","110",
"논산시","단독주택","(건축연도) 1980~1989년","","58","60",
"논산시","단독주택","(건축연도) 1979년 이전","","2323","2353",
"논산시","아파트","주택_계","","2317","2270",
"논산시","아파트","(건축연도) 2023년","","","X",
"논산시","아파트","(건축연도) 2022년","","X","X",
"논산시","아파트","(건축연도) 2021년","","5","X",
"논산시","아파트","(건축연도) 2020년","","X","X",
"논산시","아파트","(건축연도) 2019년","","25","22",
"논산시","아파트","(건축연도) 2018년","","72","57",
"논산시","아파트","(건축연도) 2017년","","40","33",
"논산시","아파트","(건축연도) 2016년","","14","19",
"논산시","아파트","(건축연도) 2015년","","65","77",
"논산시","아파트","(건축연도) 2014년","","164","154",
"논산시","아파트","(건축연도) 2013년","","26","22",
"논산시","아파트","(건축연도) 2012년","","24","24",
"논산시","아파트","(건축연도) 2011년","","X","X",
"논산시","아파트","(건축연도) 2010년","","X","X",
"논산시","아파트","(건축연도) 2005~2009년","","165","156",
"논산시","아파트","(건축연도) 2000~2004년","","517","507",
"논산시","아파트","(건축연도) 1990~1999년","","925","917",
"논산시","아파트","(건축연도) 1980~1989년","","275","279",
"논산시","아파트","(건축연도) 1979년 이전","","X","X",
"논산시","연립주택","주택_계","","231","221",
"논산시","연립주택","(건축연도) 2023년","","","X",
"논산시","연립주택","(건축연도) 2022년","","X","X",
"논산시","연립주택","(건축연도) 2021년","","X","8",
"논산시","연립주택","(건축연도) 2020년","","X","X",
"논산시","연립주택","(건축연도) 2019년","","X","X",
"논산시","연립주택","(건축연도) 2018년","","X","X",
"논산시","연립주택","(건축연도) 2017년","","X","X",
"논산시","연립주택","(건축연도) 2016년","","X","X",
"논산시","연립주택","(건축연도) 2015년","","17","13",
"논산시","연립주택","(건축연도) 2014년","","X","6",
"논산시","연립주택","(건축연도) 2013년","","X","X",
"논산시","연립주택","(건축연도) 2012년","","X","X",
"논산시","연립주택","(건축연도) 2011년","","X","X",
"논산시","연립주택","(건축연도) 2010년","","44","35",
"논산시","연립주택","(건축연도) 2005~2009년","","X","X",
"논산시","연립주택","(건축연도) 2000~2004년","","9","13",
"논산시","연립주택","(건축연도) 1990~1999년","","25","26",
"논산시","연립주택","(건축연도) 1980~1989년","","128","119",
"논산시","연립주택","(건축연도) 1979년 이전","","X","X",
"논산시","다세대주택","주택_계","","284","268",
"논산시","다세대주택","(건축연도) 2023년","","","X",
"논산시","다세대주택","(건축연도) 2022년","","X","X",
"논산시","다세대주택","(건축연도) 2021년","","11","10",
"논산시","다세대주택","(건축연도) 2020년","","X","X",
"논산시","다세대주택","(건축연도) 2019년","","13","13",
"논산시","다세대주택","(건축연도) 2018년","","X","X",
"논산시","다세대주택","(건축연도) 2017년","","20","16",
"논산시","다세대주택","(건축연도) 2016년","","39","42",
"논산시","다세대주택","(건축연도) 2015년","","11","8",
"논산시","다세대주택","(건축연도) 2014년","","7","9",
"논산시","다세대주택","(건축연도) 2013년","","18","9",
"논산시","다세대주택","(건축연도) 2012년","","X","X",
"논산시","다세대주택","(건축연도) 2011년","","X","X",
"논산시","다세대주택","(건축연도) 2010년","","X","X",
"논산시","다세대주택","(건축연도) 2005~2009년","","29","26",
"논산시","다세대주택","(건축연도) 2000~2004년","","15","10",
"논산시","다세대주택","(건축연도) 1990~1999년","","86","84",
"논산시","다세대주택","(건축연도) 1980~1989년","","32","34",
"논산시","다세대주택","(건축연도) 1979년 이전","","X","X",
"논산시","비주거용 건물 내 주택","주택_계","","139","146",
"논산시","비주거용 건물 내 주택","(건축연도) 2023년","","","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2022년","","X","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2021년","","X","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2020년","","5","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2019년","","X","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2018년","","X","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2017년","","X","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2016년","","X","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2015년","","5","5",
"논산시","비주거용 건물 내 주택","(건축연도) 2014년","","X","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2013년","","X","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2012년","","X","X",
"논산시","비주거용 건물 내 주택","(건축연도) 2011년","","X","5",
